"pitcherid","pitcher","pitch_type","p_throws","rockies","hb","ivb","velo","spin","nPitches"
690544,"Bailey Horn","ST","L","COL",-13.8327272727273,-2.14909090909091,82.1954545454546,2833.18181818182,22
690544,"Bailey Horn","ST","L","Other",-16.01775,0.30825,82.144375,2847.24375,160
690986,"Kyle Harrison","CH","L","COL",12.9,-0.035,84.6791666666667,1983.54166666667,24
690986,"Kyle Harrison","CH","L","Other",16.6430051813471,1.0880829015544,84.8080310880829,1943.60621761658,386
690986,"Kyle Harrison","CU","L","Other",-5.64,-10.32,73.7,1784,1
690986,"Kyle Harrison","FF","L","COL",11.6295145631068,8.41631067961165,92.4320388349515,2221.40776699029,103
690986,"Kyle Harrison","FF","L","Other",14.9788493150685,10.9741369863014,92.5603652968037,2201.72054794521,1095
690986,"Kyle Harrison","SL","L","Other",1.54,4.14,88.15,2165.33333333333,6
690986,"Kyle Harrison","SV","L","COL",-7.68923076923077,-6,80.2057692307692,2033.30769230769,52
690986,"Kyle Harrison","SV","L","Other",-8.80408759124088,-4.39532846715329,80.6379562043796,1970.6399026764,411
693312,"Kyle Nicolas","CU","R","COL",2.05333333333333,-7.98666666666667,84.1333333333333,2469.66666666667,9
693312,"Kyle Nicolas","CU","R","Other",5.08624390243902,-9.84234146341463,85.6668292682927,NA,205
693312,"Kyle Nicolas","FF","R","COL",-6.22909090909091,13.9745454545455,97.2515151515152,2373,33
693312,"Kyle Nicolas","FF","R","Other",-9.43983673469388,17.2486530612245,97.3832653061225,NA,490
693312,"Kyle Nicolas","SL","R","COL",4.5,2.07,91.075,2516.08333333333,12
693312,"Kyle Nicolas","SL","R","Other",4.70925373134328,3.22686567164179,90.8517412935323,NA,201
694813,"Gavin Stone","CH","R","COL",-9.64888888888889,2.91111111111111,87.3333333333333,1654.74074074074,27
694813,"Gavin Stone","CH","R","Other",-14.0472527472527,5.65428571428571,87.4772893772894,1665.68498168498,546
694813,"Gavin Stone","CU","R","Other",2.65846153846154,-6.22813186813187,83.2934065934066,2318.85714285714,91
694813,"Gavin Stone","FC","R","Other",-1.57252173913043,11.5961739130435,92.255652173913,2341.65217391304,115
694813,"Gavin Stone","FF","R","COL",-6.78,12.5566666666667,94.7777777777778,2275.91666666667,36
694813,"Gavin Stone","FF","R","Other",-8.50161290322581,16.5812903225806,94.8927419354839,2231.3689516129,496
694813,"Gavin Stone","SI","R","COL",-11.1942857142857,8.41714285714286,94.8571428571429,2108.42857142857,7
694813,"Gavin Stone","SI","R","Other",-14.7417118997912,12.5098121085595,95.3066805845511,2102.42588726514,479
694813,"Gavin Stone","SL","R","COL",2.05714285714286,1.02857142857143,89.3571428571429,2146.14285714286,7
694813,"Gavin Stone","SL","R","Other",2.37144694533762,1.16102893890675,88.8331189710611,2082.85209003215,311
694813,"Gavin Stone","ST","R","Other",8.54918918918919,-0.48972972972973,87.6864864864865,2242.21621621622,37
700241,"Michael McGreevy","CH","R","COL",-11.28,6.09,87.2,1654.5,4
700241,"Michael McGreevy","CH","R","Other",-13.8336,5.1168,87.348,1659.72,25
700241,"Michael McGreevy","CU","R","COL",5,-9.76,80.3,2490,3
700241,"Michael McGreevy","CU","R","Other",9.3825,-13.0875,79.65625,2542.25,16
700241,"Michael McGreevy","FC","R","COL",-0.0461538461538462,7.12615384615385,89.5153846153846,2234.92307692308,13
700241,"Michael McGreevy","FC","R","Other",-0.211428571428571,5.40571428571429,88.5857142857143,2275,21
700241,"Michael McGreevy","FF","R","COL",-7.38,11.456,92.97,2231.33333333333,30
700241,"Michael McGreevy","FF","R","Other",-8.5741935483871,13.2890322580645,92.941935483871,2186.87096774194,31
700241,"Michael McGreevy","SI","R","COL",-11.3505882352941,4.11529411764706,91.7176470588235,2157.47058823529,17
700241,"Michael McGreevy","SI","R","Other",-14.024347826087,4.37869565217391,91.9108695652174,2139.97826086957,92
700241,"Michael McGreevy","SL","R","COL",6.405,-2.61,84.26875,2433.875,16
700241,"Michael McGreevy","SL","R","Other",11.3386046511628,-1.33116279069767,84.3116279069767,2421.72093023256,43
806185,"Hayden Birdsong","CH","R","COL",-8.52,-3.27,88.525,1285,4
806185,"Hayden Birdsong","CH","R","Other",-10.9080478087649,-1.87745019920319,88.0713147410359,1248.41434262948,251
806185,"Hayden Birdsong","CU","R","COL",2.82545454545455,-9.78909090909091,81.3878787878788,2892.06060606061,33
806185,"Hayden Birdsong","CU","R","Other",6.12,-14.0511504424779,80.3544247787611,2863.95132743363,226
806185,"Hayden Birdsong","FF","R","COL",-9.05142857142857,12.1071428571429,95.7642857142857,2339,28
806185,"Hayden Birdsong","FF","R","Other",-9.49989847715736,16.5973604060914,95.7769881556684,2289.05076142132,591
806185,"Hayden Birdsong","SL","R","COL",0.687272727272727,0.301818181818182,87.3272727272727,2476.78787878788,33
806185,"Hayden Birdsong","SL","R","Other",1.59405405405405,1.18972972972973,86.3009009009009,2479.47297297297,222
808967,"Yoshinobu Yamamoto","CU","R","COL",10.7788235294118,-12.4164705882353,77.6294117647059,2696.76470588235,17
808967,"Yoshinobu Yamamoto","CU","R","Other",11.9821671826625,-15.9663157894737,78.0312693498452,NA,323
808967,"Yoshinobu Yamamoto","FC","R","COL",3.62666666666667,5.98666666666667,91.6555555555556,2354.33333333333,9
808967,"Yoshinobu Yamamoto","FC","R","Other",1.698,9.0645,91.4625,2363.85,80
808967,"Yoshinobu Yamamoto","FF","R","COL",-5.31375,12.64125,95.1375,2190.21875,32
808967,"Yoshinobu Yamamoto","FF","R","Other",-7.36505338078292,15.7281138790036,95.5085409252669,NA,562
808967,"Yoshinobu Yamamoto","FS","R","COL",-6.33818181818182,2.64,90.0636363636364,1337.09090909091,11
808967,"Yoshinobu Yamamoto","FS","R","Other",-8.66686046511628,2.59988372093023,90.2107558139535,NA,344
808967,"Yoshinobu Yamamoto","SI","R","Other",-14.2914285714286,12.4257142857143,94.9333333333333,2220.61904761905,42
808967,"Yoshinobu Yamamoto","SL","R","COL",4.56,-2.04,85.2,2854.5,2
808967,"Yoshinobu Yamamoto","SL","R","Other",6.41739130434783,-0.336521739130435,86.4413043478261,2719.23913043478,46
808967,"Yoshinobu Yamamoto","ST","R","Other",14.04,-5.04,83.4,2637,1
